origin_iata,dest_iata,anchor_annual,anchor_weekly,years_used,first_year,last_year,method
VVO,MWX,9643.0,185.4423,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,XIY,9377.88,180.3438,8,2015,2025,kr_trend_wm_max_recent_v2
KWE,ICN,9249.36,177.8723,4,2016,2019,kr_trend_wm_max_recent_v2
NTG,CJU,9245.24,177.7932,4,2016,2024,kr_trend_wm_max_recent_v2
NGB,CJJ,9209.62,177.1081,3,2016,2018,kr_trend_wm_max_recent_v2
PEK,CJJ,9202.44,176.97,5,2015,2019,kr_trend_wm_max_recent_v2
CJJ,PVG,9152.0,176.0,6,2015,2025,kr_trend_wm_max_recent_v2
PVG,CJJ,9143.0,175.8269,6,2015,2025,kr_trend_wm_max_recent_v2
WRO,ICN,9092.63,174.8583,3,2023,2025,kr_trend_wm_max_recent_v2
CJJ,OBO,9041.32,173.8716,1,2025,2025,kr_trend_wm_max_recent_v2
CGO,CJU,8944.14,172.0026,5,2015,2024,kr_trend_wm_max_recent_v2
CJJ,PEK,8904.0,171.2308,5,2015,2019,kr_trend_wm_max_recent_v2
NNG,ICN,8880.85,170.7857,4,2015,2018,kr_trend_wm_max_recent_v2
CAN,CJU,8862.58,170.4342,6,2015,2025,kr_trend_wm_max_recent_v2
MWX,PEK,8845.64,170.1084,3,2015,2017,kr_trend_wm_max_recent_v2
CJU,NTG,8837.74,169.9565,4,2016,2024,kr_trend_wm_max_recent_v2
OBO,CJJ,8821.11,169.6367,1,2025,2025,kr_trend_wm_max_recent_v2
JED,ICN,8763.46,168.528,4,2015,2024,kr_trend_wm_max_recent_v2
CJJ,WEH,8731.0,167.9038,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,TAO,8695.9,167.2289,4,2016,2025,kr_trend_wm_max_recent_v2
ICN,KWE,8690.4,167.1231,4,2016,2019,kr_trend_wm_max_recent_v2
MWX,MFM,8601.0,165.4038,1,2019,2019,kr_trend_wm_max_recent_v2
MFM,MWX,8511.0,163.6731,2,2015,2019,kr_trend_wm_max_recent_v2
TAE,KLO,8508.0,163.6154,1,2019,2019,kr_trend_wm_max_recent_v2
TAE,DYG,8457.8,162.6501,6,2015,2025,kr_trend_wm_max_recent_v2
CJU,CAN,8457.71,162.6484,6,2015,2025,kr_trend_wm_max_recent_v2
ICN,DYG,8438.4,162.277,4,2019,2025,kr_trend_wm_max_recent_v2
DYG,TAE,8378.35,161.1222,5,2016,2025,kr_trend_wm_max_recent_v2
UBN,TAE,8355.37,160.6801,3,2023,2025,kr_trend_wm_max_recent_v2
NTG,ICN,8327.0,160.1346,1,2019,2019,kr_trend_wm_max_recent_v2
FOC,CJU,8218.6,158.05,5,2015,2025,kr_trend_wm_max_recent_v2
ICN,NNG,8190.03,157.5006,4,2015,2018,kr_trend_wm_max_recent_v2
ICN,WRO,8180.56,157.3185,3,2023,2025,kr_trend_wm_max_recent_v2
OIT,PUS,8151.0,156.75,2,2018,2019,kr_trend_wm_max_recent_v2
TAE,UBN,8146.14,156.6566,3,2023,2025,kr_trend_wm_max_recent_v2
ICN,NTG,8107.0,155.9038,1,2019,2019,kr_trend_wm_max_recent_v2
DYG,ICN,8057.78,154.9573,4,2019,2025,kr_trend_wm_max_recent_v2
ICN,MEL,8022.96,154.2878,1,2024,2024,kr_trend_wm_max_recent_v2
IBR,CJJ,7913.6,152.1846,1,2025,2025,kr_trend_wm_max_recent_v2
IBR,ICN,7889.7,151.725,3,2018,2025,kr_trend_wm_max_recent_v2
CTS,CJJ,7879.0,151.5192,4,2018,2025,kr_trend_wm_max_recent_v2
CJJ,HIJ,7843.45,150.8356,1,2025,2025,kr_trend_wm_max_recent_v2
HIJ,CJJ,7806.16,150.1184,1,2025,2025,kr_trend_wm_max_recent_v2
CJJ,CTS,7733.0,148.7115,4,2018,2025,kr_trend_wm_max_recent_v2
SJW,PUS,7697.82,148.0351,8,2015,2025,kr_trend_wm_max_recent_v2
PUS,OIT,7694.0,147.9615,2,2018,2019,kr_trend_wm_max_recent_v2
KLO,TAE,7682.0,147.7308,1,2019,2019,kr_trend_wm_max_recent_v2
MWX,OIT,7658.0,147.2692,2,2018,2019,kr_trend_wm_max_recent_v2
OIT,MWX,7609.0,146.3269,2,2018,2019,kr_trend_wm_max_recent_v2
PVG,YNY,7567.47,145.5284,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,SJW,7545.09,145.0979,8,2015,2025,kr_trend_wm_max_recent_v2
CJJ,SHE,7496.0,144.1538,6,2015,2024,kr_trend_wm_max_recent_v2
YNY,PVG,7476.21,143.7733,2,2015,2016,kr_trend_wm_max_recent_v2
SHE,CJJ,7371.0,141.75,6,2015,2024,kr_trend_wm_max_recent_v2
MEL,ICN,7363.59,141.6075,1,2024,2024,kr_trend_wm_max_recent_v2
HRB,CJU,7349.0,141.3269,6,2015,2024,kr_trend_wm_max_recent_v2
HKG,CJJ,7312.44,140.6239,2,2015,2025,kr_trend_wm_max_recent_v2
CJJ,IBR,7289.36,140.1799,1,2025,2025,kr_trend_wm_max_recent_v2
CJU,KHN,7245.35,139.3336,2,2016,2017,kr_trend_wm_max_recent_v2
ICN,IBR,7201.2,138.4846,3,2018,2025,kr_trend_wm_max_recent_v2
RMQ,CJU,7125.08,137.0208,1,2025,2025,kr_trend_wm_max_recent_v2
CJU,HRB,6989.0,134.4038,6,2015,2024,kr_trend_wm_max_recent_v2
YNY,NRT,6854.01,131.8079,1,2023,2023,kr_trend_wm_max_recent_v2
UBN,CJJ,6816.53,131.0871,2,2024,2025,kr_trend_wm_max_recent_v2
NRT,YNY,6805.05,130.8663,1,2023,2023,kr_trend_wm_max_recent_v2
KHN,CJU,6801.09,130.7903,2,2016,2017,kr_trend_wm_max_recent_v2
CJU,RMQ,6767.23,130.139,1,2025,2025,kr_trend_wm_max_recent_v2
CJJ,UBN,6740.45,129.624,2,2024,2025,kr_trend_wm_max_recent_v2
CJU,FOC,6734.11,129.5021,5,2015,2025,kr_trend_wm_max_recent_v2
PPS,PUS,6705.48,128.9515,1,2018,2018,kr_trend_wm_max_recent_v2
PUS,PPS,6604.5,127.0096,1,2018,2018,kr_trend_wm_max_recent_v2
CJJ,DPS,6434.24,123.7354,1,2025,2025,kr_trend_wm_max_recent_v2
SHE,TAE,6312.0,121.3846,5,2015,2019,kr_trend_wm_max_recent_v2
AKJ,ICN,6153.95,118.3451,4,2015,2025,kr_trend_wm_max_recent_v2
TAE,SHE,6094.0,117.1923,5,2015,2019,kr_trend_wm_max_recent_v2
CJU,NGO,6070.0,116.7308,4,2015,2019,kr_trend_wm_max_recent_v2
ICN,AKJ,5987.34,115.1411,4,2015,2025,kr_trend_wm_max_recent_v2
YKS,ICN,5987.0,115.1346,4,2016,2019,kr_trend_wm_max_recent_v2
CIT,ICN,5982.26,115.0435,1,2025,2025,kr_trend_wm_max_recent_v2
NGO,CJU,5926.0,113.9615,4,2015,2019,kr_trend_wm_max_recent_v2
DPS,CJJ,5918.33,113.814,1,2025,2025,kr_trend_wm_max_recent_v2
ICN,BSZ,5867.71,112.8407,1,2025,2025,kr_trend_wm_max_recent_v2
TAE,KKJ,5803.0,111.5962,1,2019,2019,kr_trend_wm_max_recent_v2
ICN,YKS,5768.0,110.9231,4,2016,2019,kr_trend_wm_max_recent_v2
UBN,MWX,5612.81,107.9387,1,2024,2024,kr_trend_wm_max_recent_v2
BSZ,ICN,5610.2,107.8885,1,2025,2025,kr_trend_wm_max_recent_v2
MWX,UBN,5600.13,107.6949,1,2024,2024,kr_trend_wm_max_recent_v2
WUH,CJU,5550.53,106.741,4,2015,2018,kr_trend_wm_max_recent_v2
ICN,GRU,5500.24,105.7739,2,2015,2016,kr_trend_wm_max_recent_v2
ICN,CIT,5483.22,105.4466,1,2025,2025,kr_trend_wm_max_recent_v2
PUS,RMQ,5461.0,105.0192,1,2019,2019,kr_trend_wm_max_recent_v2
PUS,DPS,5416.27,104.159,2,2024,2025,kr_trend_wm_max_recent_v2
CJU,SJW,5392.39,103.6999,4,2015,2018,kr_trend_wm_max_recent_v2
CJJ,HKG,5364.24,103.1584,2,2015,2025,kr_trend_wm_max_recent_v2
CJU,JJN,5360.14,103.0796,3,2015,2017,kr_trend_wm_max_recent_v2
LIS,ICN,5316.64,102.2431,2,2024,2025,kr_trend_wm_max_recent_v2
KKJ,TAE,5315.0,102.2115,1,2019,2019,kr_trend_wm_max_recent_v2
ICN,LIS,5270.45,101.3548,2,2024,2025,kr_trend_wm_max_recent_v2
RMQ,PUS,5142.0,98.8846,1,2019,2019,kr_trend_wm_max_recent_v2
DLC,CJU,5133.66,98.7242,7,2015,2024,kr_trend_wm_max_recent_v2
TAE,KHV,5074.5,97.5865,1,2018,2018,kr_trend_wm_max_recent_v2
JJN,CJU,5006.4,96.277,3,2015,2017,kr_trend_wm_max_recent_v2
UBJ,ICN,4900.0,94.2308,4,2016,2019,kr_trend_wm_max_recent_v2
GRU,ICN,4893.23,94.1006,2,2015,2016,kr_trend_wm_max_recent_v2
ICN,UBJ,4879.0,93.8269,4,2016,2019,kr_trend_wm_max_recent_v2
DPS,PUS,4861.06,93.4819,2,2024,2025,kr_trend_wm_max_recent_v2
DLC,CJJ,4768.0,91.6923,4,2015,2019,kr_trend_wm_max_recent_v2
ICN,INC,4517.56,86.8762,2,2015,2016,kr_trend_wm_max_recent_v2
SJW,CJU,4471.64,85.9931,4,2015,2018,kr_trend_wm_max_recent_v2
CJJ,DLC,4428.0,85.1538,4,2015,2019,kr_trend_wm_max_recent_v2
KHV,TAE,4390.08,84.4246,1,2018,2018,kr_trend_wm_max_recent_v2
INC,ICN,4359.44,83.8354,2,2015,2016,kr_trend_wm_max_recent_v2
ICN,CAI,4256.03,81.8467,2,2024,2025,kr_trend_wm_max_recent_v2
YNY,RSU,4222.9,81.2096,1,2023,2023,kr_trend_wm_max_recent_v2
MWX,TSN,4172.78,80.2457,1,2015,2015,kr_trend_wm_max_recent_v2
HRB,CJJ,4150.0,79.8077,6,2015,2024,kr_trend_wm_max_recent_v2
RSU,YNY,4082.47,78.5091,1,2023,2023,kr_trend_wm_max_recent_v2
TAE,KOJ,4056.0,78.0,2,2018,2019,kr_trend_wm_max_recent_v2
KOJ,TAE,4044.0,77.7692,2,2018,2019,kr_trend_wm_max_recent_v2
HKT,PUS,3897.34,74.9488,2,2016,2017,kr_trend_wm_max_recent_v2
YNY,CRK,3889.39,74.7959,1,2023,2023,kr_trend_wm_max_recent_v2
CJJ,HRB,3881.0,74.6346,6,2015,2024,kr_trend_wm_max_recent_v2
CRK,YNY,3849.66,74.032,1,2023,2023,kr_trend_wm_max_recent_v2
URC,ICN,3809.0,73.25,5,2015,2019,kr_trend_wm_max_recent_v2
CJU,WUH,3786.02,72.808,4,2015,2018,kr_trend_wm_max_recent_v2
NGB,ICN,3751.0,72.1346,1,2019,2019,kr_trend_wm_max_recent_v2
LPQ,ICN,3749.25,72.1009,2,2015,2016,kr_trend_wm_max_recent_v2
CJJ,KKJ,3642.46,70.0473,1,2025,2025,kr_trend_wm_max_recent_v2
PUS,HKT,3635.16,69.9069,2,2016,2017,kr_trend_wm_max_recent_v2
KKJ,CJJ,3557.21,68.4079,1,2025,2025,kr_trend_wm_max_recent_v2
CAI,ICN,3478.91,66.9022,2,2024,2025,kr_trend_wm_max_recent_v2
FUK,MWX,3446.0,66.2692,1,2019,2019,kr_trend_wm_max_recent_v2
MWX,KLO,3383.0,65.0577,2,2018,2019,kr_trend_wm_max_recent_v2
HSG,TAE,3369.0,64.7885,2,2018,2019,kr_trend_wm_max_recent_v2
TSN,MWX,3350.13,64.4255,1,2015,2015,kr_trend_wm_max_recent_v2
TAE,HSG,3277.0,63.0192,2,2018,2019,kr_trend_wm_max_recent_v2
HAN,YNY,3271.34,62.9103,1,2023,2023,kr_trend_wm_max_recent_v2
MWX,FUK,3268.0,62.8462,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,KWL,3251.54,62.5296,2,2015,2016,kr_trend_wm_max_recent_v2
ICN,URC,3211.58,61.7611,5,2015,2019,kr_trend_wm_max_recent_v2
YNY,HAN,3187.27,61.2936,1,2023,2023,kr_trend_wm_max_recent_v2
KLO,MWX,3162.0,60.8077,2,2018,2019,kr_trend_wm_max_recent_v2
SHE,MWX,3134.72,60.2831,1,2015,2015,kr_trend_wm_max_recent_v2
MWX,SHE,3129.31,60.1791,1,2015,2015,kr_trend_wm_max_recent_v2
ICN,NGB,3060.0,58.8462,1,2019,2019,kr_trend_wm_max_recent_v2
OOL,ICN,3027.0,58.2115,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,CZX,3010.24,57.8893,1,2015,2015,kr_trend_wm_max_recent_v2
ASB,ICN,2930.31,56.352,1,2025,2025,kr_trend_wm_max_recent_v2
CJJ,HAK,2861.0,55.0192,1,2019,2019,kr_trend_wm_max_recent_v2
MNL,CJJ,2859.39,54.9883,1,2024,2024,kr_trend_wm_max_recent_v2
CZX,CJU,2817.57,54.1841,1,2015,2015,kr_trend_wm_max_recent_v2
ICN,OOL,2788.0,53.6154,1,2019,2019,kr_trend_wm_max_recent_v2
GUM,CJU,2781.85,53.4971,1,2015,2015,kr_trend_wm_max_recent_v2
MWX,CXR,2772.46,53.3165,2,2023,2024,kr_trend_wm_max_recent_v2
CJU,CTU,2750.0,52.8846,4,2015,2019,kr_trend_wm_max_recent_v2
CJJ,MNL,2736.21,52.6195,1,2024,2024,kr_trend_wm_max_recent_v2
CXR,MWX,2727.19,52.446,2,2023,2024,kr_trend_wm_max_recent_v2
SGN,YNY,2720.72,52.3216,1,2023,2023,kr_trend_wm_max_recent_v2
YNJ,MWX,2715.0,52.2115,2,2019,2024,kr_trend_wm_max_recent_v2
MWX,YNJ,2699.0,51.9038,2,2019,2024,kr_trend_wm_max_recent_v2
PUS,TAS,2673.68,51.417,1,2025,2025,kr_trend_wm_max_recent_v2
CJU,DLC,2643.12,50.8293,7,2015,2024,kr_trend_wm_max_recent_v2
CTU,CJU,2613.0,50.25,4,2015,2019,kr_trend_wm_max_recent_v2
TAS,PUS,2611.52,50.2216,1,2025,2025,kr_trend_wm_max_recent_v2
CJU,MFM,2593.11,49.8674,7,2015,2025,kr_trend_wm_max_recent_v2
ICN,CNS,2590.8,49.8231,3,2016,2018,kr_trend_wm_max_recent_v2
ICN,BTH,2542.39,48.892,2,2024,2025,kr_trend_wm_max_recent_v2
BTH,ICN,2510.69,48.2824,2,2024,2025,kr_trend_wm_max_recent_v2
YNY,SGN,2488.84,47.8623,1,2023,2023,kr_trend_wm_max_recent_v2
LYI,ICN,2438.0,46.8846,1,2019,2019,kr_trend_wm_max_recent_v2
KMG,CJU,2414.91,46.4405,3,2015,2017,kr_trend_wm_max_recent_v2
ICN,LYI,2406.0,46.2692,1,2019,2019,kr_trend_wm_max_recent_v2
HAK,CJJ,2405.0,46.25,1,2019,2019,kr_trend_wm_max_recent_v2
MWX,DYG,2391.0,45.9808,4,2015,2024,kr_trend_wm_max_recent_v2
ICN,YTY,2390.91,45.9791,4,2019,2025,kr_trend_wm_max_recent_v2
TAE,YNJ,2343.0,45.0577,4,2019,2025,kr_trend_wm_max_recent_v2
CNS,ICN,2280.72,43.86,3,2016,2018,kr_trend_wm_max_recent_v2
ICN,ASB,2257.22,43.4081,1,2025,2025,kr_trend_wm_max_recent_v2
MFM,CJU,2250.0,43.2692,8,2015,2025,kr_trend_wm_max_recent_v2
MWX,SYX,2245.0,43.1731,1,2019,2019,kr_trend_wm_max_recent_v2
YNJ,TAE,2215.0,42.5962,4,2019,2025,kr_trend_wm_max_recent_v2
DYG,MWX,2173.0,41.7885,4,2015,2024,kr_trend_wm_max_recent_v2
KWL,CJU,2121.35,40.7953,1,2016,2016,kr_trend_wm_max_recent_v2
YTY,ICN,2101.75,40.4182,4,2019,2025,kr_trend_wm_max_recent_v2
CJU,CGO,2100.57,40.3955,6,2015,2024,kr_trend_wm_max_recent_v2
SYX,MWX,2057.0,39.5577,1,2019,2019,kr_trend_wm_max_recent_v2
CJJ,DYG,2019.0,38.8269,5,2016,2025,kr_trend_wm_max_recent_v2
GUM,CJJ,1822.0,35.0385,2,2018,2019,kr_trend_wm_max_recent_v2
KWE,CJU,1811.52,34.8369,5,2015,2019,kr_trend_wm_max_recent_v2
CJU,KWE,1796.22,34.5427,5,2015,2019,kr_trend_wm_max_recent_v2
DYG,CJJ,1792.0,34.4615,6,2015,2025,kr_trend_wm_max_recent_v2
ICN,UUD,1756.0,33.7692,3,2016,2019,kr_trend_wm_max_recent_v2
KHH,CJU,1666.0,32.0385,2,2019,2025,kr_trend_wm_max_recent_v2
CJU,KHH,1598.0,30.7308,2,2019,2025,kr_trend_wm_max_recent_v2
CJU,YNJ,1572.71,30.2444,1,2016,2016,kr_trend_wm_max_recent_v2
ICN,OBO,1554.84,29.9007,1,2025,2025,kr_trend_wm_max_recent_v2
TYN,CJJ,1501.7,28.8789,2,2016,2024,kr_trend_wm_max_recent_v2
CJJ,TYN,1495.36,28.757,1,2024,2024,kr_trend_wm_max_recent_v2
PUS,KMJ,1451.89,27.9209,2,2024,2025,kr_trend_wm_max_recent_v2
OBO,ICN,1446.51,27.8174,1,2025,2025,kr_trend_wm_max_recent_v2
TAE,CRK,1352.0,26.0,2,2018,2019,kr_trend_wm_max_recent_v2
URC,CJU,1343.16,25.8299,2,2016,2017,kr_trend_wm_max_recent_v2
KMJ,PUS,1322.37,25.4301,2,2024,2025,kr_trend_wm_max_recent_v2
PUS,CTU,1245.86,23.9588,1,2016,2016,kr_trend_wm_max_recent_v2
UUD,ICN,1218.0,23.4231,3,2016,2019,kr_trend_wm_max_recent_v2
CRK,TAE,1203.0,23.1346,2,2018,2019,kr_trend_wm_max_recent_v2
TYN,PUS,1200.42,23.0849,1,2015,2015,kr_trend_wm_max_recent_v2
MWX,NGS,1153.9,22.1904,1,2024,2024,kr_trend_wm_max_recent_v2
CJU,MNL,1153.53,22.1833,5,2015,2019,kr_trend_wm_max_recent_v2
ICN,DDG,1139.8,21.9193,1,2015,2015,kr_trend_wm_max_recent_v2
FUK,CJU,1101.97,21.1918,4,2018,2025,kr_trend_wm_max_recent_v2
PUS,HET,1085.62,20.8772,1,2016,2016,kr_trend_wm_max_recent_v2
CJJ,GUM,1067.0,20.5192,2,2018,2019,kr_trend_wm_max_recent_v2
NGS,MWX,1055.18,20.2919,1,2024,2024,kr_trend_wm_max_recent_v2
DDG,ICN,1032.64,19.8585,1,2015,2015,kr_trend_wm_max_recent_v2
CJU,FUK,1022.94,19.672,3,2018,2025,kr_trend_wm_max_recent_v2
CJU,HLD,1004.96,19.3262,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,TYN,967.69,18.6095,1,2015,2015,kr_trend_wm_max_recent_v2
HET,PUS,949.78,18.265,1,2016,2016,kr_trend_wm_max_recent_v2
SPN,CJU,890.58,17.1266,1,2017,2017,kr_trend_wm_max_recent_v2
HAK,PUS,858.0,16.5,3,2015,2019,kr_trend_wm_max_recent_v2
CJU,SPN,820.88,15.7861,2,2016,2017,kr_trend_wm_max_recent_v2
CJJ,CGO,820.59,15.7806,2,2024,2025,kr_trend_wm_max_recent_v2
MNL,CJU,819.25,15.7549,5,2015,2019,kr_trend_wm_max_recent_v2
HRB,PUS,803.33,15.4487,2,2015,2016,kr_trend_wm_max_recent_v2
MWX,BKI,787.08,15.1362,3,2018,2024,kr_trend_wm_max_recent_v2
TPE,YNY,780.0,15.0,2,2019,2023,kr_trend_wm_max_recent_v2
PUS,TXN,774.68,14.8977,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,CGO,726.93,13.9794,1,2016,2016,kr_trend_wm_max_recent_v2
MDG,PUS,708.89,13.6324,1,2016,2016,kr_trend_wm_max_recent_v2
SGN,CJU,694.99,13.3651,2,2016,2017,kr_trend_wm_max_recent_v2
CGO,CJJ,684.73,13.1679,2,2024,2025,kr_trend_wm_max_recent_v2
HLD,CJU,666.44,12.8161,1,2016,2016,kr_trend_wm_max_recent_v2
ICN,SAI,652.23,12.543,2,2023,2024,kr_trend_wm_max_recent_v2
CJU,SWA,649.46,12.4896,1,2016,2016,kr_trend_wm_max_recent_v2
KHH,TAE,637.77,12.2647,1,2017,2017,kr_trend_wm_max_recent_v2
BKI,MWX,627.67,12.0706,3,2018,2024,kr_trend_wm_max_recent_v2
TXN,PUS,613.38,11.7957,2,2015,2016,kr_trend_wm_max_recent_v2
YNJ,CJU,603.83,11.6121,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,HUN,597.0,11.4808,1,2019,2019,kr_trend_wm_max_recent_v2
WUX,PUS,573.26,11.0242,2,2016,2017,kr_trend_wm_max_recent_v2
CGO,PUS,553.95,10.6529,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,WUX,536.85,10.324,2,2016,2017,kr_trend_wm_max_recent_v2
TKS,ICN,508.11,9.7714,2,2024,2025,kr_trend_wm_max_recent_v2
CTU,PUS,490.28,9.4284,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,YIH,476.48,9.1631,2,2015,2016,kr_trend_wm_max_recent_v2
TAE,KHH,475.46,9.1435,1,2017,2017,kr_trend_wm_max_recent_v2
ICN,TKS,465.55,8.9528,2,2024,2025,kr_trend_wm_max_recent_v2
HGH,MWX,462.83,8.9005,1,2024,2024,kr_trend_wm_max_recent_v2
KWL,PUS,453.14,8.7142,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,KWL,438.28,8.4284,2,2015,2016,kr_trend_wm_max_recent_v2
CJU,INC,408.57,7.857,1,2016,2016,kr_trend_wm_max_recent_v2
TAE,VTE,372.0,7.1538,2,2019,2025,kr_trend_wm_max_recent_v2
CJU,DAD,369.0,7.0962,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,WUX,365.01,7.0194,2,2024,2025,kr_trend_wm_max_recent_v2
MWX,HGH,357.76,6.8801,2,2015,2024,kr_trend_wm_max_recent_v2
MWX,XUZ,339.88,6.5362,1,2015,2015,kr_trend_wm_max_recent_v2
YNY,TPE,333.0,6.4038,2,2019,2023,kr_trend_wm_max_recent_v2
KIJ,CJU,332.16,6.3877,1,2016,2016,kr_trend_wm_max_recent_v2
KWL,TAE,331.1,6.3672,1,2016,2016,kr_trend_wm_max_recent_v2
XNN,CJU,326.89,6.2864,1,2015,2015,kr_trend_wm_max_recent_v2
PUS,HRB,321.55,6.1836,1,2016,2016,kr_trend_wm_max_recent_v2
WUX,CJU,320.63,6.1659,2,2024,2025,kr_trend_wm_max_recent_v2
YIH,PUS,320.48,6.1632,2,2015,2016,kr_trend_wm_max_recent_v2
PUS,HAK,319.0,6.1346,2,2015,2019,kr_trend_wm_max_recent_v2
OKA,GMP,315.18,6.0611,1,2016,2016,kr_trend_wm_max_recent_v2
ULN,MWX,308.0,5.9231,2,2016,2019,kr_trend_wm_max_recent_v2
MWX,ULN,305.0,5.8654,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,SGN,304.84,5.8623,2,2016,2017,kr_trend_wm_max_recent_v2
CJJ,CEB,299.25,5.7547,1,2025,2025,kr_trend_wm_max_recent_v2
PUS,KWE,291.83,5.6122,1,2016,2016,kr_trend_wm_max_recent_v2
CJU,XNN,291.17,5.5995,1,2015,2015,kr_trend_wm_max_recent_v2
PUS,ALA,285.93,5.4986,1,2025,2025,kr_trend_wm_max_recent_v2
KMG,PUS,276.98,5.3264,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,KOJ,230.0,4.4231,1,2019,2019,kr_trend_wm_max_recent_v2
CJU,URC,228.89,4.4017,2,2016,2017,kr_trend_wm_max_recent_v2
HUN,PUS,215.0,4.1346,1,2019,2019,kr_trend_wm_max_recent_v2
KOJ,PUS,211.0,4.0577,1,2019,2019,kr_trend_wm_max_recent_v2
CEB,GMP,207.83,3.9967,1,2015,2015,kr_trend_wm_max_recent_v2
ALA,PUS,204.23,3.9276,1,2025,2025,kr_trend_wm_max_recent_v2
CKG,MWX,195.92,3.7677,1,2015,2015,kr_trend_wm_max_recent_v2
CJU,KIJ,195.26,3.755,1,2016,2016,kr_trend_wm_max_recent_v2
XUZ,MWX,194.84,3.7469,1,2015,2015,kr_trend_wm_max_recent_v2
TNA,GMP,194.2,3.7346,1,2016,2016,kr_trend_wm_max_recent_v2
DAD,CJU,193.0,3.7115,1,2019,2019,kr_trend_wm_max_recent_v2
IBR,CJU,192.47,3.7014,2,2016,2017,kr_trend_wm_max_recent_v2
NRT,GMP,192.08,3.6938,1,2016,2016,kr_trend_wm_max_recent_v2
CEB,CJJ,192.01,3.6926,2,2024,2025,kr_trend_wm_max_recent_v2
ANC,ICN,190.03,3.6543,3,2023,2025,kr_trend_wm_max_recent_v2
SGN,TAE,189.43,3.6428,1,2015,2015,kr_trend_wm_max_recent_v2
FSZ,PUS,188.0,3.6154,1,2019,2019,kr_trend_wm_max_recent_v2
FOC,CJJ,187.83,3.6122,1,2016,2016,kr_trend_wm_max_recent_v2
CJU,GUM,185.71,3.5714,2,2015,2016,kr_trend_wm_max_recent_v2
YNJ,GMP,185.71,3.5714,1,2016,2016,kr_trend_wm_max_recent_v2
BKK,GMP,185.19,3.5614,2,2016,2017,kr_trend_wm_max_recent_v2
VTE,TAE,185.0,3.5577,2,2019,2025,kr_trend_wm_max_recent_v2
GUM,GMP,184.65,3.551,1,2016,2016,kr_trend_wm_max_recent_v2
MWX,OKA,184.62,3.5504,1,2018,2018,kr_trend_wm_max_recent_v2
OKA,MWX,184.62,3.5504,1,2018,2018,kr_trend_wm_max_recent_v2
CJU,OKA,181.47,3.4897,1,2016,2016,kr_trend_wm_max_recent_v2
KWE,MWX,180.77,3.4763,1,2015,2015,kr_trend_wm_max_recent_v2
CJU,TOY,179.68,3.4555,1,2015,2015,kr_trend_wm_max_recent_v2
HAN,CJU,179.68,3.4555,3,2015,2018,kr_trend_wm_max_recent_v2
KHN,CJJ,177.22,3.4081,1,2016,2016,kr_trend_wm_max_recent_v2
PUS,BTH,176.46,3.3935,1,2018,2018,kr_trend_wm_max_recent_v2
XIY,GMP,175.35,3.3722,1,2015,2015,kr_trend_wm_max_recent_v2
HND,PUS,174.27,3.3514,1,2015,2015,kr_trend_wm_max_recent_v2
OKA,CJU,171.92,3.3061,1,2016,2016,kr_trend_wm_max_recent_v2
CJJ,BCD,171.0,3.2885,1,2019,2019,kr_trend_wm_max_recent_v2
HGH,YNY,169.0,3.25,1,2019,2019,kr_trend_wm_max_recent_v2
WUH,PUS,168.86,3.2473,1,2015,2015,kr_trend_wm_max_recent_v2
CJU,ULN,168.73,3.2448,1,2016,2016,kr_trend_wm_max_recent_v2
ULN,CJU,168.73,3.2448,2,2015,2016,kr_trend_wm_max_recent_v2
TAE,KWL,162.36,3.1224,1,2016,2016,kr_trend_wm_max_recent_v2
TOY,GMP,161.16,3.0992,1,2018,2018,kr_trend_wm_max_recent_v2
BCD,CJJ,160.0,3.0769,1,2019,2019,kr_trend_wm_max_recent_v2
PUS,NDG,158.12,3.0408,1,2016,2016,kr_trend_wm_max_recent_v2
YEG,ICN,157.98,3.038,1,2023,2023,kr_trend_wm_max_recent_v2
INC,CJU,157.06,3.0204,1,2016,2016,kr_trend_wm_max_recent_v2
CJU,HAN,156.0,3.0,3,2015,2018,kr_trend_wm_max_recent_v2
PUS,OAK,153.71,2.9559,1,2015,2015,kr_trend_wm_max_recent_v2
TOY,PUS,152.0,2.9231,2,2018,2019,kr_trend_wm_max_recent_v2
PUS,MDG,151.75,2.9183,1,2016,2016,kr_trend_wm_max_recent_v2
YNY,NGB,151.0,2.9038,1,2019,2019,kr_trend_wm_max_recent_v2
SGN,GMP,150.69,2.8979,1,2016,2016,kr_trend_wm_max_recent_v2
SHE,GMP,150.69,2.8979,1,2016,2016,kr_trend_wm_max_recent_v2
